,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_person
17724,-121.78,37.33,10.0,2829.0,394.0,1510.0,386.0,6.68,359500.0,<1H OCEAN,1.8735099337748344
17725,-121.8,37.32,20.0,2473.0,476.0,2228.0,501.0,5.6817,224200.0,<1H OCEAN,1.1099640933572712
17726,-121.8,37.32,23.0,1829.0,346.0,1277.0,324.0,4.8092,217400.0,<1H OCEAN,1.4322631166797182
17727,-121.8,37.32,14.0,4412.0,924.0,2698.0,891.0,4.7027,227600.0,<1H OCEAN,1.6352853965900667
17728,-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,241900.0,<1H OCEAN,1.3194444444444444
17729,-121.79,37.32,20.0,3034.0,451.0,1669.0,430.0,6.2742,241300.0,<1H OCEAN,1.8178550029958058
17730,-121.76,37.33,5.0,4153.0,719.0,2435.0,697.0,5.6306,286200.0,<1H OCEAN,1.7055441478439426
17731,-121.81,37.3,14.0,1870.0,348.0,1214.0,347.0,4.9769,186500.0,<1H OCEAN,1.540362438220758
17732,-121.81,37.31,15.0,1794.0,366.0,1533.0,371.0,5.7843,209900.0,<1H OCEAN,1.1702544031311155
17733,-121.8,37.31,15.0,1807.0,378.0,1277.0,341.0,4.5045,164500.0,<1H OCEAN,1.4150352388410337
17734,-121.8,37.3,16.0,906.0,149.0,605.0,148.0,4.8173,235600.0,<1H OCEAN,1.4975206611570249
17735,-121.81,37.3,15.0,1929.0,345.0,1683.0,347.0,5.5248,235600.0,<1H OCEAN,1.1461675579322639
17736,-121.8,37.31,21.0,2630.0,446.0,1789.0,389.0,5.0543,232000.0,<1H OCEAN,1.4700950251537173
17737,-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,235700.0,<1H OCEAN,1.7314960629921259
17738,-121.78,37.31,25.0,2093.0,297.0,983.0,338.0,6.4664,271500.0,<1H OCEAN,2.1291963377416074
17739,-121.79,37.3,10.0,5469.0,950.0,3083.0,906.0,5.9399,241900.0,<1H OCEAN,1.7739215050275705
17740,-121.76,37.28,17.0,660.0,129.0,431.0,123.0,4.9097,241000.0,<1H OCEAN,1.531322505800464
17741,-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,362700.0,<1H OCEAN,1.9908629441624366
17742,-121.78,37.31,7.0,1973.0,328.0,1047.0,303.0,6.234,292200.0,<1H OCEAN,1.8844317096466094
17743,-121.77,37.31,16.0,1649.0,228.0,769.0,230.0,6.6455,302600.0,<1H OCEAN,2.1443433029908974
17744,-121.76,37.29,15.0,2267.0,348.0,1150.0,327.0,7.1267,277900.0,<1H OCEAN,1.971304347826087
17745,-121.76,37.3,6.0,3526.0,559.0,1378.0,491.0,6.1463,335500.0,<1H OCEAN,2.5587808417997095
17746,-121.75,37.3,23.0,1801.0,415.0,548.0,393.0,2.5052,133700.0,<1H OCEAN,3.2864963503649633
17747,-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,294700.0,<1H OCEAN,2.9546191247974067
17748,-121.75,37.29,15.0,1486.0,310.0,455.0,296.0,4.3365,221000.0,<1H OCEAN,3.265934065934066
17749,-121.84,37.34,33.0,1019.0,191.0,938.0,215.0,4.0929,165000.0,<1H OCEAN,1.0863539445628998
17750,-121.84,37.33,28.0,1535.0,330.0,1937.0,317.0,4.1146,160100.0,<1H OCEAN,0.7924625709860609
17751,-121.84,37.33,26.0,1934.0,408.0,2059.0,416.0,3.6765,163600.0,<1H OCEAN,0.939290917921321
17752,-121.83,37.32,21.0,4559.0,1163.0,5124.0,1124.0,3.2052,179000.0,<1H OCEAN,0.8897345823575332
17753,-121.82,37.35,24.0,2298.0,575.0,2409.0,569.0,3.4509,182400.0,<1H OCEAN,0.9539227895392279
17754,-121.82,37.34,23.0,7609.0,1446.0,6034.0,1414.0,4.8424,195300.0,<1H OCEAN,1.2610208816705337
17755,-121.81,37.35,28.0,3477.0,671.0,2990.0,648.0,4.4671,172600.0,<1H OCEAN,1.162876254180602
17756,-121.81,37.35,29.0,2396.0,452.0,2000.0,481.0,4.375,185500.0,<1H OCEAN,1.198
17757,-121.8,37.35,27.0,2358.0,415.0,1562.0,383.0,5.2297,192800.0,<1H OCEAN,1.5096030729833547
17758,-121.8,37.35,17.0,2529.0,423.0,1756.0,429.0,5.1017,240700.0,<1H OCEAN,1.4402050113895217
17759,-121.84,37.34,27.0,2512.0,526.0,3033.0,526.0,4.25,162900.0,<1H OCEAN,0.8282228816353445
17760,-121.83,37.33,27.0,3127.0,610.0,3257.0,604.0,4.6333,173600.0,<1H OCEAN,0.960085968682837
17761,-121.83,37.34,21.0,6404.0,1232.0,6047.0,1235.0,4.2098,193400.0,<1H OCEAN,1.059037539275674
17762,-121.83,37.34,26.0,1848.0,339.0,1952.0,327.0,4.087,182500.0,<1H OCEAN,0.9467213114754098
17763,-121.87,37.36,34.0,938.0,242.0,769.0,226.0,3.5625,194500.0,<1H OCEAN,1.2197659297789336
17764,-121.86,37.35,35.0,2391.0,605.0,1886.0,595.0,2.5551,182100.0,<1H OCEAN,1.267762460233298
17765,-121.86,37.35,43.0,1536.0,371.0,1256.0,357.0,2.8,153300.0,<1H OCEAN,1.2229299363057324
17766,-121.85,37.34,27.0,1481.0,409.0,1505.0,391.0,2.5769,137500.0,<1H OCEAN,0.9840531561461794
17767,-121.84,37.35,22.0,2914.0,768.0,2962.0,762.0,2.2031,164000.0,<1H OCEAN,0.9837947332883187
17768,-121.85,37.35,29.0,3515.0,807.0,3572.0,776.0,2.7562,160100.0,<1H OCEAN,0.9840425531914894
17769,-121.84,37.35,20.0,3375.0,867.0,4610.0,860.0,2.6894,182200.0,<1H OCEAN,0.7321041214750542
17770,-121.86,37.37,15.0,8162.0,2124.0,8793.0,2086.0,3.3306,210300.0,<1H OCEAN,0.9282383714318208
17771,-121.84,37.37,15.0,3315.0,1042.0,2749.0,1059.0,2.3199,140100.0,<1H OCEAN,1.205893052018916
17772,-121.85,37.36,15.0,3148.0,1116.0,3556.0,1037.0,3.0466,159600.0,<1H OCEAN,0.8852643419572553
17773,-121.85,37.36,18.0,1525.0,485.0,1705.0,448.0,3.7198,128600.0,<1H OCEAN,0.8944281524926686
17774,-121.85,37.36,11.0,2109.0,592.0,2744.0,607.0,4.0452,205900.0,<1H OCEAN,0.7685860058309038
17775,-121.86,37.36,31.0,1602.0,358.0,1179.0,354.0,4.4896,156800.0,<1H OCEAN,1.3587786259541985
17776,-121.84,37.38,34.0,762.0,182.0,611.0,193.0,3.5625,201800.0,<1H OCEAN,1.2471358428805237
17777,-121.85,37.38,12.0,12980.0,2568.0,8190.0,2515.0,5.2415,286500.0,<1H OCEAN,1.5848595848595848
17778,-121.84,37.39,31.0,5524.0,914.0,2848.0,879.0,5.5592,229900.0,<1H OCEAN,1.9396067415730338
17779,-121.83,37.38,15.0,4430.0,992.0,3278.0,1018.0,4.5533,209900.0,<1H OCEAN,1.3514338010982305
17780,-121.84,37.38,33.0,835.0,181.0,781.0,169.0,5.1082,195800.0,<1H OCEAN,1.0691421254801536
17781,-121.83,37.38,31.0,3633.0,843.0,2677.0,797.0,3.2222,184800.0,<1H OCEAN,1.3571161748225626
17782,-121.83,37.37,43.0,821.0,149.0,370.0,135.0,4.25,209100.0,<1H OCEAN,2.218918918918919
17783,-121.83,37.37,43.0,1461.0,284.0,800.0,258.0,3.2279,182400.0,<1H OCEAN,1.82625
17784,-121.84,37.37,42.0,1237.0,232.0,900.0,241.0,3.8571,187500.0,<1H OCEAN,1.3744444444444444
17785,-121.84,37.37,28.0,1579.0,339.0,1252.0,353.0,4.1615,214800.0,<1H OCEAN,1.261182108626198
17786,-121.82,37.37,40.0,802.0,149.0,445.0,143.0,4.0446,196300.0,<1H OCEAN,1.8022471910112359
17787,-121.83,37.36,29.0,4045.0,885.0,3036.0,845.0,3.1982,171700.0,<1H OCEAN,1.3323451910408433
17788,-121.83,37.36,22.0,3936.0,860.0,3508.0,877.0,4.2312,183800.0,<1H OCEAN,1.1220068415051312
17789,-121.83,37.35,31.0,2914.0,715.0,3547.0,645.0,3.7143,178600.0,<1H OCEAN,0.8215393290104314
17790,-121.82,37.37,41.0,1558.0,281.0,970.0,304.0,4.4167,215200.0,<1H OCEAN,1.6061855670103093
17791,-121.81,37.37,26.0,2987.0,539.0,1931.0,518.0,5.1099,213100.0,<1H OCEAN,1.546866908337649
17792,-121.82,37.36,33.0,1624.0,337.0,1412.0,323.0,4.0385,167600.0,<1H OCEAN,1.1501416430594902
17793,-121.82,37.36,34.0,1834.0,377.0,1450.0,347.0,3.7188,161500.0,<1H OCEAN,1.2648275862068965
17794,-121.82,37.37,42.0,2913.0,577.0,1873.0,580.0,3.7214,167900.0,<1H OCEAN,1.5552589428723973
17795,-121.81,37.39,34.0,2218.0,286.0,827.0,299.0,7.4559,456500.0,<1H OCEAN,2.681983071342201
17796,-121.82,37.39,37.0,4137.0,636.0,1569.0,578.0,6.1008,286200.0,<1H OCEAN,2.636711281070746
17797,-121.82,37.38,32.0,3747.0,665.0,1687.0,649.0,5.4949,330800.0,<1H OCEAN,2.221102548903379
17798,-121.81,37.38,29.0,570.0,76.0,244.0,72.0,12.3292,416700.0,<1H OCEAN,2.3360655737704916
17799,-121.82,37.38,32.0,1650.0,246.0,768.0,263.0,6.8462,320900.0,<1H OCEAN,2.1484375
17800,-121.81,37.37,24.0,962.0,146.0,492.0,155.0,7.2861,328000.0,<1H OCEAN,1.9552845528455285
17801,-121.79,37.38,22.0,3650.0,527.0,1637.0,520.0,5.3774,325600.0,<1H OCEAN,2.2296884544899207
17802,-121.81,37.36,20.0,3189.0,420.0,1234.0,389.0,7.5813,374100.0,<1H OCEAN,2.5842787682333874
17803,-121.87,37.39,9.0,2522.0,547.0,1591.0,481.0,4.9091,259700.0,<1H OCEAN,1.585166561910748
17804,-121.87,37.39,16.0,2655.0,487.0,1862.0,448.0,6.057,246800.0,<1H OCEAN,1.4258861439312567
17805,-121.87,37.38,16.0,1050.0,245.0,722.0,228.0,4.5187,163500.0,<1H OCEAN,1.4542936288088644
17806,-121.87,37.38,16.0,3275.0,529.0,1863.0,527.0,5.5429,269100.0,<1H OCEAN,1.7579173376274826
17807,-121.88,37.39,13.0,3334.0,565.0,2240.0,561.0,7.105,273900.0,<1H OCEAN,1.488392857142857
17808,-121.87,37.41,17.0,3719.0,588.0,2089.0,561.0,6.7867,273700.0,<1H OCEAN,1.7802776448061273
17809,-121.87,37.4,16.0,1767.0,268.0,1061.0,280.0,6.9584,351600.0,<1H OCEAN,1.6654099905749293
17810,-121.86,37.4,19.0,4043.0,764.0,2196.0,708.0,6.1504,268400.0,<1H OCEAN,1.8410746812386156
17811,-121.87,37.39,16.0,1334.0,389.0,1103.0,415.0,3.7153,229800.0,<1H OCEAN,1.2094288304623753
17812,-121.86,37.39,17.0,1777.0,328.0,1235.0,329.0,5.4225,258100.0,<1H OCEAN,1.4388663967611337
17813,-121.85,37.39,15.0,8748.0,1547.0,4784.0,1524.0,5.8322,276600.0,<1H OCEAN,1.8285953177257526
17814,-121.82,37.42,13.0,3752.0,572.0,1581.0,526.0,6.1091,329400.0,<1H OCEAN,2.3731815306767867
17815,-121.81,37.41,25.0,2496.0,351.0,1034.0,367.0,7.0544,320700.0,<1H OCEAN,2.413926499032882
17816,-121.84,37.4,25.0,1866.0,271.0,840.0,275.0,6.8677,288500.0,<1H OCEAN,2.2214285714285715
17817,-121.83,37.4,27.0,1145.0,150.0,492.0,160.0,5.716,348300.0,<1H OCEAN,2.3272357723577235
17818,-121.9,37.4,16.0,2998.0,603.0,1606.0,615.0,3.7622,150000.0,<1H OCEAN,1.8667496886674968
17819,-121.9,37.39,42.0,42.0,14.0,26.0,14.0,1.7361,500001.0,<1H OCEAN,1.6153846153846154
17820,-121.9,37.37,20.0,78.0,72.0,120.0,69.0,1.0938,187500.0,<1H OCEAN,0.65
17821,-121.88,37.37,14.0,6016.0,1404.0,3258.0,1316.0,3.5745,333700.0,<1H OCEAN,1.8465316144874155
17822,-121.87,37.38,14.0,3851.0,534.0,2052.0,478.0,7.0735,335600.0,<1H OCEAN,1.8767056530214425
17823,-121.86,37.38,15.0,2052.0,405.0,1380.0,409.0,5.8686,181100.0,<1H OCEAN,1.4869565217391305
17824,-121.89,37.39,2.0,1136.0,365.0,535.0,257.0,4.375,425000.0,<1H OCEAN,2.1233644859813086
17825,-121.88,37.4,9.0,6751.0,,4240.0,1438.0,5.34,257400.0,<1H OCEAN,1.5922169811320754
17826,-121.89,37.38,3.0,4778.0,1047.0,2522.0,990.0,5.7695,271400.0,<1H OCEAN,1.894528152260111
17827,-121.88,37.37,3.0,4430.0,841.0,2559.0,801.0,6.0959,272700.0,<1H OCEAN,1.7311449785072295
17828,-121.86,37.4,16.0,2391.0,369.0,1419.0,373.0,5.8721,267800.0,<1H OCEAN,1.6849894291754757
17829,-121.86,37.4,21.0,1386.0,260.0,946.0,257.0,6.5226,258500.0,<1H OCEAN,1.4651162790697674
17830,-121.85,37.41,25.0,1837.0,278.0,1006.0,271.0,6.6842,265300.0,<1H OCEAN,1.8260437375745526
17831,-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,243200.0,<1H OCEAN,1.565938864628821
17832,-121.86,37.41,16.0,2938.0,589.0,1718.0,568.0,5.5073,178900.0,<1H OCEAN,1.710128055878929
17833,-121.85,37.41,17.0,2156.0,435.0,1400.0,393.0,5.6096,199100.0,<1H OCEAN,1.54
17834,-121.86,37.41,16.0,1603.0,287.0,1080.0,296.0,6.1256,266900.0,<1H OCEAN,1.4842592592592592
17835,-121.86,37.41,16.0,1489.0,262.0,945.0,263.0,7.3861,267000.0,<1H OCEAN,1.5756613756613758
17836,-121.86,37.41,16.0,2411.0,420.0,1671.0,442.0,6.5004,263600.0,<1H OCEAN,1.4428485936564932
17837,-121.9,37.44,12.0,4228.0,734.0,2594.0,732.0,6.6086,299400.0,<1H OCEAN,1.6299151888974557
17838,-121.9,37.44,4.0,1646.0,408.0,853.0,410.0,5.0821,265500.0,<1H OCEAN,1.9296600234466588
17839,-121.9,37.44,9.0,957.0,139.0,532.0,142.0,8.6675,441000.0,<1H OCEAN,1.7988721804511278
17840,-121.89,37.44,8.0,2534.0,,1527.0,364.0,7.8532,422800.0,<1H OCEAN,1.659462999345121
17841,-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,245800.0,<1H OCEAN,1.2559739319333816
17842,-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,204100.0,<1H OCEAN,1.3556375131717597
17843,-121.87,37.43,22.0,3805.0,596.0,2118.0,621.0,6.2892,254200.0,<1H OCEAN,1.7965061378659113
17844,-121.85,37.44,8.0,426.0,61.0,241.0,55.0,7.309,367900.0,<1H OCEAN,1.7676348547717842
17845,-121.87,37.42,19.0,12128.0,2112.0,6810.0,2040.0,6.4419,264500.0,<1H OCEAN,1.7809104258443464
17846,-121.87,37.41,24.0,3308.0,548.0,1891.0,544.0,5.6683,248700.0,<1H OCEAN,1.7493389740877843
17847,-121.88,37.41,23.0,3224.0,652.0,2183.0,655.0,4.3807,226900.0,<1H OCEAN,1.4768666972056803
17848,-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,264800.0,<1H OCEAN,1.867161410018553
17849,-121.87,37.42,25.0,4430.0,729.0,2685.0,721.0,5.6965,261100.0,<1H OCEAN,1.6499068901303537
17850,-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,186900.0,<1H OCEAN,1.5768482490272373
17851,-121.88,37.44,20.0,1351.0,372.0,1427.0,394.0,4.4712,144000.0,<1H OCEAN,0.9467414155571128
17852,-121.88,37.44,26.0,1471.0,348.0,1089.0,320.0,5.3057,226400.0,<1H OCEAN,1.3507805325987143
17853,-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,237900.0,<1H OCEAN,1.4395604395604396
17854,-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,500001.0,<1H OCEAN,2.1546099290780143
17855,-121.88,37.46,5.0,1819.0,245.0,802.0,228.0,10.9722,500001.0,<1H OCEAN,2.2680798004987532
17856,-121.89,37.45,15.0,2428.0,513.0,1687.0,519.0,4.75,254400.0,<1H OCEAN,1.4392412566686426
17857,-121.88,37.44,14.0,2073.0,343.0,1107.0,330.0,6.7093,311200.0,<1H OCEAN,1.872628726287263
17858,-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,500001.0,<1H OCEAN,1.5689655172413792
17859,-121.9,37.46,29.0,2385.0,513.0,1788.0,510.0,3.8421,220700.0,<1H OCEAN,1.3338926174496644
17860,-121.91,37.46,26.0,2762.0,496.0,1716.0,459.0,5.6062,226800.0,<1H OCEAN,1.6095571095571095
17861,-121.9,37.45,18.0,4900.0,814.0,2984.0,758.0,6.6176,276200.0,<1H OCEAN,1.6420911528150135
17862,-121.9,37.45,16.0,2952.0,446.0,1525.0,460.0,5.6063,320500.0,<1H OCEAN,1.9357377049180329
17863,-121.91,37.42,19.0,1684.0,387.0,1224.0,376.0,4.1389,174100.0,<1H OCEAN,1.3758169934640523
17864,-121.9,37.41,24.0,4759.0,921.0,3188.0,902.0,5.6344,228700.0,<1H OCEAN,1.4927854454203262
17865,-121.89,37.42,26.0,40.0,8.0,52.0,7.0,7.7197,225000.0,<1H OCEAN,0.7692307692307693
17866,-121.92,37.45,10.0,3937.0,1054.0,2032.0,1002.0,3.2617,252200.0,<1H OCEAN,1.9375
17867,-121.91,37.44,26.0,1669.0,276.0,951.0,278.0,4.7794,225800.0,<1H OCEAN,1.7549947423764458
17868,-121.91,37.44,19.0,2174.0,484.0,1645.0,484.0,5.0362,255100.0,<1H OCEAN,1.321580547112462
17869,-121.91,37.44,24.0,1212.0,251.0,799.0,242.0,5.0808,212500.0,<1H OCEAN,1.5168961201501878
17870,-121.91,37.43,33.0,2791.0,496.0,1714.0,485.0,4.8304,224900.0,<1H OCEAN,1.6283547257876312
17871,-122.07,37.44,21.0,4599.0,986.0,2756.0,943.0,2.9817,225000.0,NEAR BAY,1.6687227866473149
17872,-121.96,37.43,18.0,2514.0,578.0,2205.0,545.0,3.3859,158000.0,<1H OCEAN,1.1401360544217687
17873,-121.97,37.44,17.0,127.0,28.0,219.0,22.0,4.5179,112500.0,<1H OCEAN,0.5799086757990868
17874,-121.99,37.4,24.0,3217.0,689.0,1196.0,684.0,3.4896,226700.0,<1H OCEAN,2.689799331103679
17875,-121.99,37.4,35.0,1845.0,325.0,1343.0,317.0,5.3912,235300.0,<1H OCEAN,1.373790022338049
17876,-121.99,37.39,25.0,3495.0,834.0,2484.0,797.0,4.8145,230700.0,<1H OCEAN,1.4070048309178744
17877,-122.02,37.4,33.0,2015.0,484.0,1285.0,419.0,4.0655,226800.0,<1H OCEAN,1.5680933852140078
17878,-122.01,37.4,14.0,4841.0,1130.0,813.0,517.0,3.7614,137500.0,<1H OCEAN,5.0
17879,-122.0,37.4,17.0,5121.0,1017.0,1470.0,968.0,2.9706,81300.0,<1H OCEAN,3.483673469387755
17880,-122.0,37.4,17.0,4324.0,854.0,1656.0,885.0,3.6619,232400.0,<1H OCEAN,2.611111111111111
17881,-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,5.9145,236900.0,<1H OCEAN,1.324742268041237
17882,-122.01,37.4,24.0,1297.0,297.0,441.0,282.0,3.1439,47500.0,<1H OCEAN,2.941043083900227
17883,-122.0,37.39,33.0,2154.0,405.0,1655.0,434.0,5.7962,229800.0,<1H OCEAN,1.301510574018127
17884,-121.96,37.41,17.0,3208.0,617.0,2286.0,602.0,5.2937,238000.0,<1H OCEAN,1.4033245844269466
17885,-121.97,37.4,17.0,2937.0,558.0,1662.0,533.0,5.8792,255500.0,<1H OCEAN,1.7671480144404332
17886,-121.96,37.39,20.0,1032.0,229.0,658.0,238.0,4.5062,219300.0,<1H OCEAN,1.56838905775076
17887,-121.95,37.39,24.0,5230.0,934.0,3795.0,970.0,5.4228,264100.0,<1H OCEAN,1.378129117259552
17888,-121.95,37.38,22.0,765.0,198.0,390.0,176.0,3.1812,87500.0,<1H OCEAN,1.9615384615384615
17889,-121.95,37.41,13.0,2164.0,412.0,1087.0,411.0,4.7625,137500.0,<1H OCEAN,1.9908003679852806
17890,-121.94,37.42,16.0,3936.0,788.0,1910.0,769.0,4.7049,112500.0,<1H OCEAN,2.060732984293194
17891,-121.93,37.4,34.0,148.0,28.0,132.0,13.0,3.375,67500.0,<1H OCEAN,1.121212121212121
17892,-121.91,37.36,42.0,3224.0,708.0,1940.0,674.0,3.2153,199700.0,<1H OCEAN,1.6618556701030929
17893,-121.92,37.36,42.0,198.0,32.0,158.0,32.0,3.1563,137500.0,<1H OCEAN,1.2531645569620253
17894,-121.95,37.37,39.0,446.0,129.0,317.0,127.0,3.0357,208300.0,<1H OCEAN,1.4069400630914826
17895,-121.95,37.36,27.0,3236.0,832.0,2230.0,798.0,3.5625,208600.0,<1H OCEAN,1.4511210762331839
17896,-121.95,37.36,25.0,3472.0,956.0,2267.0,944.0,2.7727,235600.0,<1H OCEAN,1.5315394794883106
17897,-121.93,37.35,36.0,1823.0,410.0,1589.0,387.0,3.1065,234100.0,<1H OCEAN,1.1472624292007552
17898,-121.93,37.34,48.0,2068.0,495.0,946.0,452.0,3.0375,218500.0,<1H OCEAN,2.186046511627907
17899,-121.98,37.37,36.0,1651.0,344.0,1062.0,331.0,4.575,215400.0,<1H OCEAN,1.554613935969868
17900,-121.98,37.36,32.0,1199.0,229.0,814.0,238.0,4.6719,252100.0,<1H OCEAN,1.472972972972973
17901,-121.98,37.37,35.0,995.0,202.0,615.0,199.0,5.0942,217500.0,<1H OCEAN,1.6178861788617886
17902,-121.99,37.37,27.0,1797.0,538.0,1610.0,531.0,4.2422,237500.0,<1H OCEAN,1.1161490683229813
17903,-121.97,37.36,24.0,4841.0,894.0,2656.0,920.0,6.0573,254500.0,<1H OCEAN,1.8226656626506024
17904,-121.97,37.36,34.0,884.0,153.0,534.0,154.0,6.0116,271200.0,<1H OCEAN,1.655430711610487
17905,-121.97,37.35,35.0,1880.0,370.0,926.0,321.0,4.2273,269900.0,<1H OCEAN,2.0302375809935205
17906,-121.96,37.36,16.0,5040.0,1325.0,3150.0,1196.0,4.2837,264500.0,<1H OCEAN,1.6
17907,-121.96,37.36,33.0,2581.0,623.0,1598.0,628.0,3.5199,261400.0,<1H OCEAN,1.6151439299123904
17908,-121.97,37.35,36.0,815.0,126.0,353.0,122.0,6.3191,258300.0,<1H OCEAN,2.308781869688385
17909,-121.97,37.36,36.0,765.0,134.0,306.0,136.0,4.575,247600.0,<1H OCEAN,2.5
17910,-121.98,37.36,34.0,1735.0,318.0,1019.0,301.0,4.5625,242700.0,<1H OCEAN,1.7026496565260059
17911,-121.98,37.36,33.0,1582.0,272.0,809.0,267.0,5.7059,287200.0,<1H OCEAN,1.9555006180469716
17912,-121.98,37.36,35.0,1293.0,223.0,701.0,216.0,7.8543,281900.0,<1H OCEAN,1.8445078459343796
17913,-121.98,37.36,35.0,1440.0,267.0,743.0,259.0,5.0866,254600.0,<1H OCEAN,1.9380888290713325
17914,-121.99,37.36,32.0,1754.0,324.0,917.0,330.0,4.6761,298300.0,<1H OCEAN,1.9127589967284624
17915,-121.99,37.36,33.0,2321.0,480.0,1230.0,451.0,4.9091,270300.0,<1H OCEAN,1.8869918699186992
17916,-121.99,37.36,33.0,2677.0,644.0,1469.0,633.0,3.2048,261800.0,<1H OCEAN,1.8223281143635126
17917,-121.99,37.36,33.0,2545.0,467.0,1287.0,458.0,5.5,282200.0,<1H OCEAN,1.9774669774669775
17918,-121.98,37.35,41.0,1150.0,249.0,729.0,260.0,3.5491,261100.0,<1H OCEAN,1.5775034293552812
17919,-121.99,37.35,18.0,1712.0,509.0,972.0,467.0,4.3971,238900.0,<1H OCEAN,1.7613168724279835
17920,-121.99,37.35,16.0,3249.0,947.0,1637.0,841.0,4.5427,198400.0,<1H OCEAN,1.984728161270617
17921,-121.99,37.35,25.0,1527.0,325.0,707.0,339.0,4.375,212200.0,<1H OCEAN,2.15983026874116
17922,-121.98,37.35,36.0,1054.0,193.0,546.0,187.0,4.5625,240000.0,<1H OCEAN,1.9304029304029304
17923,-121.97,37.35,30.0,1955.0,,999.0,386.0,4.6328,287100.0,<1H OCEAN,1.956956956956957
17924,-121.98,37.34,33.0,3570.0,776.0,1922.0,761.0,4.9562,238700.0,<1H OCEAN,1.8574401664932363
17925,-121.98,37.34,18.0,6649.0,1712.0,3604.0,1651.0,4.5368,307400.0,<1H OCEAN,1.8448945615982242
17926,-121.99,37.34,26.0,3637.0,933.0,2249.0,905.0,3.9625,262900.0,<1H OCEAN,1.617163183637172
17927,-121.96,37.35,37.0,1755.0,325.0,699.0,321.0,3.925,251300.0,<1H OCEAN,2.5107296137339055
17928,-121.97,37.34,33.0,3162.0,,1553.0,686.0,3.6682,266100.0,<1H OCEAN,2.0360592401802964
17929,-121.97,37.35,35.0,1249.0,232.0,556.0,247.0,3.925,287100.0,<1H OCEAN,2.2464028776978417
17930,-121.96,37.35,32.0,1484.0,274.0,673.0,272.0,5.2019,279900.0,<1H OCEAN,2.2050520059435366
17931,-121.95,37.35,36.0,832.0,211.0,545.0,211.0,3.2813,244400.0,<1H OCEAN,1.526605504587156
17932,-121.94,37.35,52.0,906.0,227.0,1662.0,219.0,3.1667,231600.0,<1H OCEAN,0.5451263537906137
17933,-121.94,37.35,18.0,1922.0,561.0,1096.0,545.0,2.3713,244000.0,<1H OCEAN,1.7536496350364963
17934,-121.95,37.35,48.0,1246.0,294.0,697.0,284.0,3.6118,235500.0,<1H OCEAN,1.787661406025825
17935,-121.95,37.35,42.0,1421.0,330.0,659.0,303.0,3.3333,237900.0,<1H OCEAN,2.156297420333839
17936,-121.95,37.35,52.0,2382.0,523.0,1096.0,492.0,4.2656,236100.0,<1H OCEAN,2.173357664233577
17937,-121.94,37.34,42.0,2174.0,420.0,1304.0,464.0,3.1429,286500.0,<1H OCEAN,1.6671779141104295
17938,-121.94,37.34,29.0,3377.0,853.0,1674.0,792.0,3.4233,229300.0,<1H OCEAN,2.0173237753882916
17939,-121.94,37.34,41.0,2151.0,473.0,1092.0,469.0,3.7321,250000.0,<1H OCEAN,1.9697802197802199
17940,-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,257600.0,<1H OCEAN,2.3751568381430364
17941,-121.94,37.33,37.0,1822.0,329.0,845.0,348.0,4.75,251100.0,<1H OCEAN,2.156213017751479
17942,-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,246100.0,<1H OCEAN,2.2900874635568513
17943,-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702,256100.0,<1H OCEAN,2.070383550810597
17944,-121.95,37.33,31.0,1866.0,465.0,821.0,447.0,2.3547,275900.0,<1H OCEAN,2.2728380024360537
17945,-121.95,37.33,36.0,1683.0,286.0,740.0,324.0,4.7604,294700.0,<1H OCEAN,2.2743243243243243
17946,-121.96,37.33,26.0,3269.0,788.0,1427.0,696.0,4.2136,288300.0,<1H OCEAN,2.2908199018920814
17947,-121.96,37.33,35.0,2294.0,411.0,1054.0,449.0,4.0667,276900.0,<1H OCEAN,2.176470588235294
17948,-121.96,37.34,42.0,2001.0,402.0,942.0,375.0,4.4453,255400.0,<1H OCEAN,2.124203821656051
17949,-121.96,37.34,36.0,844.0,153.0,373.0,160.0,5.791,254100.0,<1H OCEAN,2.2627345844504023
17950,-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,288300.0,<1H OCEAN,2.3345607574960545
17951,-121.96,37.34,34.0,1461.0,299.0,739.0,276.0,3.4375,252600.0,<1H OCEAN,1.9769959404600812
